Date,Day of Week,Lecture_No,Start_Time,End_Time,Subject,Faculty_ID,Semester,Branch,Section,Classroom,Total Enrolled Students,Students Present,Attendence Percentage,Previous Lecture Attendence,Gap Since Previous Lecture,Practical/ Theory,Internal Test Week,Assignment Due,Holiday Before/ After,Special Event,Weather,Faculty Experience,Start Time Minutes,End Time Minutes,Day of Semester,Week Number,Days Since Last Holiday,Consecutive Lecture Count (Day),Previous Lecture Attendance,Rolling Avg Attendance (Prev 3),Historical Avg Attendance,Monthly Avg Attendance,Macro Historical Avg Attendance,Lunch Time Slot,Week Before Exam
2026-08-07,Friday,6,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,83,81.37,81.37,0.0,Practical,Yes,No,No,No,Cloudy,10,930,990,54,8,4.0,6,81.37,82.35000000000001,90.40642857142858,90.40642857142858,79.79123543123544,After Lunch,1
2026-08-08,Saturday,1,10.00 AM,01.00 PM,Technical Mock Interview,GUEST_EXT,3,MCA,A,Seminar Hall,103,103,100.0,,0.0,Practical,Yes,No,Yes,Yes,Sunny,15,600,780,55,8,5.0,1,,,,,79.79490697674419,Before Lunch,1
2026-08-08,Saturday,1,10.00 AM,01.00 PM,Technical Mock Interview,GUEST_EXT,3,MCA,B,Seminar Hall,102,102,100.0,,0.0,Practical,Yes,No,Yes,Yes,Sunny,15,600,780,55,8,5.0,1,,,,,79.84178654292343,Before Lunch,1
2026-08-08,Saturday,2,01.30 PM,04.30 PM,Technical Mock Interview,GUEST_EXT,3,MCA,A,Seminar Hall,103,103,100.0,100.0,0.5,Practical,Yes,No,Yes,Yes,Sunny,15,810,990,55,8,0.0,2,100.0,100.0,100.0,100.0,79.88844907407407,After Lunch,1
2026-08-08,Saturday,2,01.30 PM,04.30 PM,Technical Mock Interview,GUEST_EXT,3,MCA,B,Seminar Hall,102,102,100.0,100.0,0.5,Practical,Yes,No,Yes,Yes,Sunny,15,810,990,55,8,0.0,2,100.0,100.0,100.0,100.0,79.93489607390299,After Lunch,1
2026-08-10,Monday,1,09.15 AM,10.15 AM,DS & ML Hands-on,"MLK, SP",3,MCA,A,Computer Lab,103,75,72.82,,0.0,Practical,Yes,No,Yes,No,Cloudy,10,555,615,57,9,2.0,1,,,,,79.98112903225805,Before Lunch,1
2026-08-10,Monday,1,09.15 AM,10.15 AM,DS & ML Hands-on,"MLK, SP",3,MCA,B,Computer Lab,102,71,69.61,,0.0,Practical,Yes,No,Yes,No,Cloudy,10,555,615,57,9,2.0,1,,,,,79.96466666666666,Before Lunch,1
2026-08-10,Monday,2,10.15 AM,11.15 AM,DS & ML Hands-on,"MLK, SP",3,MCA,A,Computer Lab,103,75,72.82,72.82,0.0,Practical,Yes,No,Yes,No,Cloudy,10,615,675,57,9,0.0,2,72.82,72.82,72.82,72.82,79.94091743119266,Before Lunch,1
2026-08-10,Monday,2,10.15 AM,11.15 AM,DS & ML Hands-on,"MLK, SP",3,MCA,B,Computer Lab,102,71,69.61,69.61,0.0,Practical,Yes,No,Yes,No,Cloudy,10,615,675,57,9,0.0,2,69.61,69.61,69.61,69.61,79.92462242562928,Before Lunch,1
2026-08-10,Monday,3,11.15 AM,12.15 PM,DS & ML Hands-on,"MLK, SP",3,MCA,A,Computer Lab,103,75,72.82,72.82,0.0,Practical,Yes,No,Yes,No,Cloudy,10,675,735,57,9,0.0,3,72.82,72.82,72.82,72.82,79.90107305936073,Before Lunch,1
2026-08-10,Monday,3,11.15 AM,12.15 PM,DS & ML Hands-on,"MLK, SP",3,MCA,B,Computer Lab,102,71,69.61,69.61,0.0,Practical,Yes,No,Yes,No,Cloudy,10,675,735,57,9,0.0,3,69.61,69.61,69.61,69.61,79.88494305239179,Before Lunch,1
2026-08-10,Monday,4,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,83,80.58,83.5,1.25,Practical,Yes,No,Yes,No,Cloudy,10,810,870,57,9,0.0,4,83.5,83.5,90.29400000000001,90.29400000000001,79.8615909090909,After Lunch,1
2026-08-10,Monday,4,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,80,78.43,81.37,1.25,Practical,Yes,No,Yes,No,Cloudy,10,810,870,57,9,0.0,4,81.37,81.37,89.804,89.804,79.86321995464853,After Lunch,1
2026-08-10,Monday,5,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,83,80.58,80.58,0.0,Practical,Yes,No,Yes,No,Cloudy,10,870,930,57,9,0.0,5,80.58,82.52666666666666,89.686875,89.686875,79.8599773755656,After Lunch,1
2026-08-10,Monday,5,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,80,78.43,78.43,0.0,Practical,Yes,No,Yes,No,Cloudy,10,870,930,57,9,0.0,5,78.43,80.39,89.093125,89.093125,79.86160270880362,After Lunch,1
2026-08-10,Monday,6,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,83,80.58,80.58,0.0,Practical,Yes,No,Yes,No,Cloudy,10,930,990,57,9,0.0,6,80.58,81.55333333333333,89.15117647058823,89.15117647058823,79.85837837837839,After Lunch,1
2026-08-10,Monday,6,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,80,78.43,78.43,0.0,Practical,Yes,No,Yes,No,Cloudy,10,930,990,57,9,0.0,6,78.43,79.41000000000001,88.46588235294118,88.46588235294118,79.86,After Lunch,1
2026-08-11,Tuesday,1,09.15 AM,10.15 AM,DS & ML Hands-on,"MLK, SP",3,MCA,A,Computer Lab,103,73,70.87,72.82,0.0,Practical,Yes,No,No,No,Sunny,10,555,615,58,9,1.0,1,72.82,72.82,72.82,72.82,79.85679372197309,Before Lunch,1
2026-08-11,Tuesday,1,09.15 AM,10.15 AM,DS & ML Hands-on,"MLK, SP",3,MCA,B,Computer Lab,102,70,68.63,69.61,0.0,Practical,Yes,No,No,No,Sunny,10,555,615,58,9,1.0,1,69.61,69.61,69.61,69.61,79.83668903803132,Before Lunch,1
2026-08-11,Tuesday,2,10.15 AM,11.15 AM,DS & ML Hands-on,"MLK, SP",3,MCA,A,Computer Lab,103,73,70.87,70.87,0.0,Practical,Yes,No,No,No,Sunny,10,615,675,58,9,1.0,2,70.87,72.17,72.3325,72.3325,79.81167410714285,Before Lunch,1
2026-08-11,Tuesday,2,10.15 AM,11.15 AM,DS & ML Hands-on,"MLK, SP",3,MCA,B,Computer Lab,102,70,68.63,68.63,0.0,Practical,Yes,No,No,No,Sunny,10,615,675,58,9,1.0,2,68.63,69.28333333333332,69.365,69.365,79.79175946547885,Before Lunch,1
2026-08-11,Tuesday,3,11.15 AM,12.15 PM,DS & ML Hands-on,"MLK, SP",3,MCA,A,Computer Lab,103,73,70.87,70.87,0.0,Practical,Yes,No,No,No,Sunny,10,675,735,58,9,1.0,3,70.87,71.52,72.03999999999999,72.03999999999999,79.76695555555555,Before Lunch,1
2026-08-11,Tuesday,3,11.15 AM,11.15 AM,DS & ML Hands-on,"MLK, SP",3,MCA,B,Computer Lab,102,70,68.63,68.63,0.0,Practical,Yes,No,No,No,Sunny,10,675,675,58,9,1.0,3,68.63,68.95666666666666,69.21799999999999,69.21799999999999,79.74722838137473,Before Lunch,1
2026-08-11,Tuesday,4,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,81,78.64,80.58,1.25,Practical,Yes,No,No,No,Sunny,10,810,870,58,9,1.0,4,80.58,80.58,88.67500000000001,88.67500000000001,79.72263274336282,After Lunch,1
2026-08-11,Tuesday,4,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,78,76.47,78.43,1.25,Practical,Yes,No,No,No,Sunny,10,810,870,58,9,1.0,4,78.43,78.43,87.90833333333335,87.90833333333335,79.72024282560706,After Lunch,1
2026-08-11,Tuesday,5,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,81,78.64,78.64,0.0,Practical,Yes,No,No,No,Sunny,10,870,930,58,9,1.0,5,78.64,79.93333333333334,88.14684210526316,88.14684210526316,79.71308370044052,After Lunch,1
2026-08-11,Tuesday,5,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,78,76.47,76.47,0.0,Practical,Yes,No,No,No,Sunny,10,870,930,58,9,1.0,5,76.47,77.77666666666667,87.30631578947369,87.30631578947369,79.71072527472526,After Lunch,1
2026-08-11,Tuesday,6,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,81,78.64,78.64,0.0,Practical,Yes,No,No,No,Sunny,10,930,990,58,9,1.0,6,78.64,79.28666666666668,87.67150000000001,87.67150000000001,79.70361842105262,After Lunch,1
2026-08-11,Tuesday,6,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,78,76.47,76.47,0.0,Practical,Yes,No,No,No,Sunny,10,930,990,58,9,1.0,6,76.47,77.12333333333333,86.7645,86.7645,79.70129102844639,After Lunch,1
2026-08-12,Wednesday,1,09.15 AM,10.15 AM,STQA Hands-on,"DPY, AAB",3,MCA,A,Computer Lab,103,64,62.14,,0.0,Practical,No,No,No,No,Rainy,11,555,615,59,9,2.0,1,,,,,79.69423580786027,Before Lunch,0
2026-08-12,Wednesday,1,09.15 AM,10.15 AM,STQA Hands-on,"DPY, AAB",3,MCA,B,Computer Lab,102,70,68.63,,0.0,Practical,No,No,No,No,Rainy,11,555,615,59,9,2.0,1,,,,,79.65599128540305,Before Lunch,0
2026-08-12,Wednesday,2,10.15 AM,11.15 AM,STQA Hands-on,"DPY, AAB",3,MCA,A,Computer Lab,103,64,62.14,62.14,0.0,Practical,No,No,No,No,Rainy,11,615,675,59,9,2.0,2,62.14,62.14,62.14,62.14,79.63202173913044,Before Lunch,0
2026-08-12,Wednesday,2,10.15 AM,11.15 AM,STQA Hands-on,"DPY, AAB",3,MCA,B,Computer Lab,102,70,68.63,68.63,0.0,Practical,No,No,No,No,Rainy,11,615,675,59,9,2.0,2,68.63,68.63,68.63,68.63,79.5940780911063,Before Lunch,0
2026-08-12,Wednesday,3,11.15 AM,12.15 PM,STQA Hands-on,"DPY, AAB",3,MCA,A,Computer Lab,103,64,62.14,62.14,0.0,Practical,No,No,No,No,Rainy,11,675,735,59,9,2.0,3,62.14,62.14,62.14,62.14,79.57034632034632,Before Lunch,0
2026-08-12,Wednesday,3,11.15 AM,12.15 PM,STQA Hands-on,"DPY, AAB",3,MCA,B,Computer Lab,102,70,68.63,68.63,0.0,Practical,No,No,No,No,Rainy,11,675,735,59,9,2.0,3,68.63,68.63,68.63,68.63,79.53269978401728,Before Lunch,0
2026-08-12,Wednesday,4,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,79,76.7,78.64,1.25,Practical,No,No,No,No,Rainy,10,810,870,59,9,2.0,4,78.64,78.64,87.24142857142857,87.24142857142857,79.5092025862069,After Lunch,0
2026-08-12,Wednesday,4,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,82,80.39,76.47,1.25,Practical,No,No,No,No,Rainy,10,810,870,59,9,2.0,4,76.47,76.47,86.27428571428571,86.27428571428571,79.50316129032258,After Lunch,0
2026-08-12,Wednesday,5,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,79,76.7,76.7,0.0,Practical,No,No,No,No,Rainy,10,870,930,59,9,2.0,5,76.7,77.99333333333334,86.76227272727273,86.76227272727273,79.5050643776824,After Lunch,0
2026-08-12,Wednesday,5,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,82,80.39,80.39,0.0,Practical,No,No,No,No,Rainy,10,870,930,59,9,2.0,5,80.39,77.77666666666666,86.00681818181819,86.00681818181819,79.49905781584582,After Lunch,0
2026-08-12,Wednesday,6,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,79,76.7,76.7,0.0,Practical,No,No,No,No,Rainy,10,930,990,59,9,2.0,6,76.7,77.34666666666668,86.32478260869566,86.32478260869566,79.50096153846154,After Lunch,0
2026-08-12,Wednesday,6,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,82,80.39,80.39,0.0,Practical,No,No,No,No,Rainy,10,930,990,59,9,2.0,6,80.39,79.08333333333333,85.76260869565218,85.76260869565218,79.4949893390192,After Lunch,0
2026-08-13,Thursday,1,09.15 AM,10.15 AM,STQA Hands-on,"DPY, AAB",3,MCA,A,Computer Lab,103,66,64.08,62.14,0.0,Practical,No,No,No,No,Cloudy,11,555,615,60,9,3.0,1,62.14,62.14,62.14,62.14,79.49689361702127,Before Lunch,0
2026-08-13,Thursday,1,09.15 AM,10.15 AM,STQA Hands-on,"DPY, AAB",3,MCA,B,Computer Lab,102,63,61.76,68.63,0.0,Practical,No,No,No,No,Cloudy,11,555,615,60,9,3.0,1,68.63,68.63,68.63,68.63,79.46416135881104,Before Lunch,0
2026-08-13,Thursday,2,10.15 AM,11.15 AM,STQA Hands-on,"DPY, AAB",3,MCA,A,Computer Lab,103,66,64.08,64.08,0.0,Practical,No,No,No,No,Cloudy,11,615,675,60,9,3.0,2,64.08,62.78666666666667,62.625,62.625,79.42665254237288,Before Lunch,0
2026-08-13,Thursday,2,10.15 AM,11.15 AM,STQA Hands-on,"DPY, AAB",3,MCA,B,Computer Lab,102,63,61.76,61.76,0.0,Practical,No,No,No,No,Cloudy,11,615,675,60,9,3.0,2,61.76,66.33999999999999,66.9125,66.9125,79.39420718816068,Before Lunch,0
2026-08-13,Thursday,3,11.15 AM,12.15 PM,STQA Hands-on,"DPY, AAB",3,MCA,A,Computer Lab,103,66,64.08,64.08,0.0,Practical,No,No,No,No,Cloudy,11,675,735,60,9,3.0,3,64.08,63.43333333333334,62.916,62.916,79.35700421940929,Before Lunch,0
2026-08-13,Thursday,3,11.15 AM,12.15 PM,STQA Hands-on,"DPY, AAB",3,MCA,B,Computer Lab,102,63,61.76,61.76,0.0,Practical,No,No,No,No,Cloudy,11,675,735,60,9,3.0,3,61.76,64.05,65.88199999999999,65.88199999999999,79.32484210526316,Before Lunch,0
2026-08-13,Thursday,4,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,78,75.73,76.7,1.25,Practical,No,No,No,No,Cloudy,10,810,870,60,9,3.0,4,76.7,76.7,85.92375,85.92375,79.28794117647058,After Lunch,0
2026-08-13,Thursday,4,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,75,73.53,80.39,1.25,Practical,No,No,No,No,Cloudy,10,810,870,60,9,3.0,4,80.39,80.39,85.53875,85.53875,79.2804821802935,After Lunch,0
2026-08-13,Thursday,5,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,78,75.73,75.73,0.0,Practical,No,No,No,No,Cloudy,10,870,930,60,9,3.0,5,75.73,76.37666666666668,85.516,85.516,79.26845188284518,After Lunch,0
2026-08-13,Thursday,5,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,75,73.53,73.53,0.0,Practical,No,No,No,No,Cloudy,10,870,930,60,9,3.0,5,73.53,78.10333333333334,85.0584,85.0584,79.26106471816284,After Lunch,0
2026-08-13,Thursday,6,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,78,75.73,75.73,0.0,Practical,No,No,No,No,Cloudy,10,930,990,60,9,3.0,6,75.73,76.05333333333334,85.13961538461538,85.13961538461538,79.249125,After Lunch,0
2026-08-13,Thursday,6,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,75,73.53,73.53,0.0,Practical,No,No,No,No,Cloudy,10,930,990,60,9,3.0,6,73.53,75.81666666666666,84.61500000000001,84.61500000000001,79.24180873180873,After Lunch,0
2026-08-14,Friday,1,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,73,70.87,75.73,0.0,Practical,No,No,Yes,No,Sunny,10,810,870,61,9,4.0,1,75.73,75.73,84.79111111111112,84.79111111111112,79.22995850622407,After Lunch,0
2026-08-14,Friday,1,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,70,68.63,73.53,0.0,Practical,No,No,Yes,No,Sunny,10,810,870,61,9,4.0,1,73.53,73.53,84.20444444444445,84.20444444444445,79.21265010351966,After Lunch,0
2026-08-14,Friday,2,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,73,70.87,70.87,0.0,Practical,No,No,Yes,No,Sunny,10,870,930,61,9,0.0,2,70.87,74.11,84.29392857142857,84.29392857142857,79.19078512396693,After Lunch,0
2026-08-14,Friday,2,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,70,68.63,68.63,0.0,Practical,No,No,Yes,No,Sunny,10,870,930,61,9,0.0,2,68.63,71.89666666666666,83.64821428571429,83.64821428571429,79.17362886597938,After Lunch,0
2026-08-14,Friday,3,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,73,70.87,70.87,0.0,Practical,No,No,Yes,No,Sunny,10,930,990,61,9,0.0,3,70.87,72.49000000000001,83.83103448275861,83.83103448275861,79.15193415637859,After Lunch,0
2026-08-14,Friday,3,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,70,68.63,68.63,0.0,Practical,No,No,Yes,No,Sunny,10,930,990,61,9,0.0,3,68.63,70.26333333333334,83.13034482758621,83.13034482758621,79.13492813141684,After Lunch,0
2026-08-17,Monday,1,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,62,60.19,70.87,0.0,Practical,No,No,Yes,No,Sunny,10,810,870,64,10,3.0,1,70.87,70.87,83.39900000000002,83.39900000000002,79.11340163934426,After Lunch,0
2026-08-17,Monday,1,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,59,57.84,68.63,0.0,Practical,No,No,Yes,No,Sunny,10,810,870,64,10,3.0,1,68.63,68.63,82.64699999999999,82.64699999999999,79.07470347648261,After Lunch,0
2026-08-17,Monday,2,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,62,60.19,60.19,0.0,Practical,No,No,Yes,No,Sunny,10,870,930,64,10,0.0,2,60.19,67.31,82.65032258064515,82.65032258064515,79.03136734693878,After Lunch,0
2026-08-17,Monday,2,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,59,57.84,57.84,0.0,Practical,No,No,Yes,No,Sunny,10,870,930,64,10,0.0,2,57.84,65.03333333333332,81.84677419354838,81.84677419354838,78.99299389002036,After Lunch,0
2026-08-17,Monday,3,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,62,60.19,60.19,0.0,Practical,No,No,Yes,No,Sunny,10,930,990,64,10,0.0,3,60.19,63.75,81.9484375,81.9484375,78.95,After Lunch,0
2026-08-17,Monday,3,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,59,57.84,57.84,0.0,Practical,No,No,Yes,No,Sunny,10,930,990,64,10,0.0,3,57.84,61.43666666666667,81.0965625,81.0965625,78.91194726166327,After Lunch,0
2026-08-18,Tuesday,1,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,68,66.02,60.19,0.0,Practical,No,No,No,No,Rainy,10,810,870,65,10,1.0,1,60.19,60.19,81.2890909090909,81.2890909090909,78.86929149797571,After Lunch,0
2026-08-18,Tuesday,1,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,64,62.75,57.84,0.0,Practical,No,No,No,No,Rainy,10,810,870,65,10,1.0,1,57.84,57.84,80.39181818181818,80.39181818181818,78.84333333333333,After Lunch,0
2026-08-18,Tuesday,2,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,68,66.02,66.02,0.0,Practical,No,No,No,No,Rainy,10,870,930,65,10,1.0,2,66.02,62.133333333333326,80.84,80.84,78.81088709677418,After Lunch,0
2026-08-18,Tuesday,2,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,64,62.75,62.75,0.0,Practical,No,No,No,No,Rainy,10,870,930,65,10,1.0,2,62.75,59.47666666666667,79.87294117647059,79.87294117647059,78.7851509054326,After Lunch,0
2026-08-18,Tuesday,3,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,68,66.02,66.02,0.0,Practical,No,No,No,No,Rainy,10,930,990,65,10,1.0,3,66.02,64.07666666666667,80.41657142857143,80.41657142857143,78.75295180722892,After Lunch,0
2026-08-18,Tuesday,3,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,64,62.75,62.75,0.0,Practical,No,No,No,No,Rainy,10,930,990,65,10,1.0,3,62.75,61.11333333333334,79.38371428571428,79.38371428571428,78.72743486973947,After Lunch,0
2026-08-19,Wednesday,1,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,71,68.93,66.02,0.0,Practical,No,No,No,No,Cloudy,10,810,870,66,10,2.0,1,66.02,66.02,80.01666666666667,80.01666666666667,78.69547999999999,After Lunch,0
2026-08-19,Wednesday,1,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,73,71.57,62.75,0.0,Practical,No,No,No,No,Cloudy,10,810,870,66,10,2.0,1,62.75,62.75,78.92166666666667,78.92166666666667,78.67598802395209,After Lunch,0
2026-08-19,Wednesday,2,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,71,68.93,68.93,0.0,Practical,No,No,No,No,Cloudy,10,870,930,66,10,2.0,2,68.93,66.99000000000001,79.71702702702703,79.71702702702703,78.6618326693227,After Lunch,0
2026-08-19,Wednesday,2,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,73,71.57,71.57,0.0,Practical,No,No,No,No,Cloudy,10,870,930,66,10,2.0,2,71.57,65.69,78.72297297297297,78.72297297297297,78.64248508946322,After Lunch,0
2026-08-19,Wednesday,3,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,71,68.93,68.93,0.0,Practical,No,No,No,No,Cloudy,10,930,990,66,10,2.0,3,68.93,67.96,79.43315789473684,79.43315789473684,78.62845238095238,After Lunch,0
2026-08-19,Wednesday,3,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,73,71.57,71.57,0.0,Practical,No,No,No,No,Cloudy,10,930,990,66,10,2.0,3,71.57,68.63,78.53473684210526,78.53473684210526,78.60924752475248,After Lunch,0
2026-08-20,Thursday,1,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,72,69.9,68.93,0.0,Practical,No,No,No,No,Sunny,10,810,870,67,10,3.0,1,68.93,68.93,79.16384615384615,79.16384615384615,78.59533596837944,After Lunch,0
2026-08-20,Thursday,1,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,71,69.61,71.57,0.0,Practical,No,No,No,No,Sunny,10,810,870,67,10,3.0,1,71.57,71.57,78.35615384615384,78.35615384615384,78.57818540433925,After Lunch,0
2026-08-20,Thursday,2,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,72,69.9,69.9,0.0,Practical,No,No,No,No,Sunny,10,870,930,67,10,3.0,2,69.9,69.25333333333334,78.93225,78.93225,78.56053149606299,After Lunch,0
2026-08-20,Thursday,2,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,71,69.61,69.61,0.0,Practical,No,No,No,No,Sunny,10,870,930,67,10,3.0,2,69.61,70.91666666666667,78.1375,78.1375,78.54351669941062,After Lunch,0
2026-08-20,Thursday,3,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,72,69.9,69.9,0.0,Practical,No,No,No,No,Sunny,10,930,990,67,10,3.0,3,69.9,69.57666666666667,78.7119512195122,78.7119512195122,78.52600000000001,After Lunch,0
2026-08-20,Thursday,3,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,71,69.61,69.61,0.0,Practical,No,No,No,No,Sunny,10,930,990,67,10,3.0,3,69.61,70.26333333333334,77.92951219512196,77.92951219512196,78.50911937377691,After Lunch,0
2026-08-21,Friday,1,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,69,66.99,69.9,0.0,Practical,No,No,No,No,Rainy,10,810,870,68,10,4.0,1,69.9,69.9,78.50214285714286,78.50214285714286,78.49173828125,After Lunch,0
2026-08-21,Friday,1,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,72,70.59,69.61,0.0,Practical,No,No,No,No,Rainy,10,810,870,68,10,4.0,1,69.61,69.61,77.73142857142858,77.73142857142858,78.46931773879143,After Lunch,0
2026-08-21,Friday,2,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,69,66.99,66.99,0.0,Practical,No,No,No,No,Rainy,10,870,930,68,10,4.0,2,66.99,68.92999999999999,78.23441860465117,78.23441860465117,78.45398832684825,After Lunch,0
2026-08-21,Friday,2,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,72,70.59,70.59,0.0,Practical,No,No,No,No,Rainy,10,870,930,68,10,4.0,2,70.59,69.93666666666667,77.5653488372093,77.5653488372093,78.4317281553398,After Lunch,0
2026-08-21,Friday,3,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,69,66.99,66.99,0.0,Practical,No,No,No,No,Rainy,10,930,990,68,10,4.0,3,66.99,67.96,77.97886363636364,77.97886363636364,78.41653100775194,After Lunch,0
2026-08-21,Friday,3,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,72,70.59,70.59,0.0,Practical,No,No,No,No,Rainy,10,930,990,68,10,4.0,3,70.59,70.26333333333334,77.40681818181818,77.40681818181818,78.39442940038684,After Lunch,0
